"V1","casename","docket","circuit","cite","year","month","day","unpub","area","enbanc","femplaintiff","name","vote","child","girls","woman","birth","republican","songerID","sons","X","pname","id","pres","mona","yeara","monl","yearl","yearb","yeard","pleft","left","party","state","city","circuit.1","elevate","gender","race","name.1","appres","pleftsum","boom","crossa","crossl","mrespty","prespty","dummy","ids","religion","csb","ba","bast","bapp","ls","lsst","jdpp","graddeg1","graddeg2","graddeg3","pfedjdge","pfjdget","pssc","pslc","plocct","poutsjge","psjdget","pausa","pusa","psgo","psg","pago","paag","pag","pcc","psp","pspros","pmag","pbj","pcab","pcabdept","pscab","pscabdpt","pindreg1","preg1","pindreg2","preg2","pindreg3","preg3","pindreg4","preg4","pindreg5","preg5","phouse","psenate","pgov","pssenate","pshouse","pmayor","pccoun","pccom","pda","plother","plotherl","pgovt","plawprof","pprivate","prevpos","pmagis","pcomct","pdat","pada","pbank","pterr","pcustom","statecab","age","extra1","extra2","extra3","extra4","amon","ayear","X___l","X___j","X___char","pos1","pos1yrs","pos2","pos2yrs","pos3","pos3yrs","pos4","pos4yrs","pos5","pos5yrs","pos6","pos6yrs","pos7","pos7yrs","pos8","pos8yrs","pos9","pos9yrs","pos10","pos10yrs","pos11","pos11yrs","pos12","pos12yrs","pos13","pos13yrs","pos14","pos14yrs","pos15","pos15yrs","type","pred","recdatem","recdatey","reccon","extra5","assets","liable","aba","add1","abamin","seatno","success","seatno2","pseatno","lsuc","ls2","ls3","lp","lp2","lp3","ls1","count","seatno4","pseatno4","sseatno4","seatno3","pseatno3","sseatno3","lsuc2","pseatno2","sseatno2","sseatno","sids","tids","samon","sayear","tamon","tayear","year.1","dsen","rsen","dhouse","rhouse","dal","dak","daz","dar","dca","dco","dct","dde","dfl","dga","dhi","did","dil","din","dio","dks","dky","dla","dme","dmd","dma","dmi","dmn","dms","dmo","dmt","dne","dnv","dnh","dnj","dnm","dny","dnc","dnd","doh","dok","dor","dpa","dri","dsc","dsd","dtn","dtx","dut","dvt","dva","dwa","dwv","dwi","dwy","source1","source2","courtesy","appage","sseatno5","sseatno6","pname2","pname3","pname4","dcother","uporoutt","senmaj","senmin","yeari","yearc","congress","unity","e1","e2","e3","e4","e5","e6","congresi","unityi","hdem","hrep","sdem","srep","hother","sother","yearo","congreso","unityo","recess","networth","agego","service","ageon","capsnames","progressive.vote"
14,"Brown v. Brody","97-5347","DC","199 F.3d 446",1999,12,21,0,"employment","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Holbrook v. Reno","98-5462","DC","196 F.3d 255",1999,11,26,0,"employment","0",1,"Ginsburg, Douglas, H.",1,3,3,0,1946,1,1215,0,219,"Wright, James Skelly",3665,22,10,1986,99,9999,1946,9999,99,9,0,51,5110,12,25,1,1,"Ginsburg, Douglas, H.",0,3,0,0,2,0,NA,1,1215,5,1325,22,1,1,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,10,1986,NA,NA,"",9,1,113,1,9,1,30,8,47,1,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21460,NA,NA,0,NA,NA,NA,3,0,0,"DC.02.07","0","","DC.02.06","09/02/01","08/07/05","08/07/04","","08/07/03","08/07/02","09/02/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,40,NA,NA,NA,NA,NA,NA,0,53,47,1986,NA,"",NA,NA,NA,NA,NA,NA,NA,"99TH",2,253,182,47,53,0,0,9999,"",NA,0,NA,8053,8013,40,"GINSBURG",0
17,"EEOC v. Lutheran Social Servs.","98-5245","DC","186 F.3d 959",1999,8,24,0,"employment","0",1,"Silberman, Laurence H.",3,3,2,0,1935,1,1236,1,545,"New Seat",13990,22,10,1985,11,2000,1935,9999,92,3,0,51,5110,12,25,1,1,"Silberman, Laurence Hirsch",0,NA,0,0,1,0,NA,1,1236,5,3899,102,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,3,1,67,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,0,0,0,0,0,0,0,1,50,NA,NA,NA,NA,10,1985,NA,NA,"",31,2,460,4,31,1,41,2,9,1,31,1,34,4,60,1,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,-98,-98,3,0,0,"DC.12.01","0","","","05/03/03","07/03/02","02/03/02","05/03/02","","","05/03/04",1,NA,NA,NA,NA,NA,NA,NA,NA,"","8",NA,NA,NA,NA,NA,NA,1985,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,50,NA,NA,NA,NA,NA,NA,0,53,47,1985,2000,"106TH",1,211,223,45,55,1,NA,"99TH",2,253,182,47,53,0,0,2000,"106TH",1,0,0,65,15,50,"SILBERMAN",1
18,"Martini v. Fannie Mae","98-7068","DC","178 F.3d 1336",1999,6,18,0,"employment","0",1,"Williams, Stephen F.",1,5,2,0,1936,1,1246,3,659,"Wilkey, Malcolm R.",20460,22,6,1986,9,2001,1936,9999,93,3,0,51,5110,12,25,1,1,"Williams, Stephen F.",0,3,0,0,2,0,NA,1,1246,NA,3260,99,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,0,0,1,50,NA,NA,NA,NA,6,1986,NA,NA,"",30,17,5,3,31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20080,NA,NA,0,NA,NA,NA,3,0,0,"DC.01.09","0","","DC.01.08","10/03/02","05/11/03","0","10/03/01","05/11/01","04/05/02","10/03/03",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,50,NA,NA,NA,NA,NA,NA,0,53,47,1986,2001,"107TH",3,212,221,50,50,2,1,"99TH",2,253,182,47,53,0,0,2001,"107TH",3,0,NA,65,15,50,"WILLIAMS",0
19,"Carpenter v. Fannie Mae","98-7170","DC","174 F.3d 231",1999,4,27,0,"employment","0",1,"Edwards, Harry T.",1,2,1,0,1940,0,1212,1,170,"Bazelon, David",2770,21,2,1980,99,9999,1940,9999,99,9,3,51,5110,12,25,1,2,"Edwards, Harry T.",1,3,0,1,2,NA,1,1,1212,8,3260,22,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,2,1980,NA,NA,"",31,6,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,530,NA,NA,0,NA,NA,NA,2,0,0,"DC.07.02","0","","DC.07.01","06/05/03","0","DC.05.03","06/05/02","05/19/01","DC.05.01","06/05/04",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1980,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,NA,40,NA,NA,NA,NA,NA,NA,0,58,41,1980,NA,"",NA,NA,NA,NA,NA,NA,NA,"96TH",0,277,158,59,41,0,0,9999,"",NA,0,NA,8059,8019,40,"EDWARDS",0
20,"Carpenter v. Fannie Mae","97-7201","DC","165 F.3d 69",1999,1,22,0,"employment","0",1,"Williams, Stephen F.",1,5,2,0,1936,1,1246,3,659,"Wilkey, Malcolm R.",20460,22,6,1986,9,2001,1936,9999,93,3,0,51,5110,12,25,1,1,"Williams, Stephen F.",0,3,0,0,2,0,NA,1,1246,NA,3260,99,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,0,0,1,50,NA,NA,NA,NA,6,1986,NA,NA,"",30,17,5,3,31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20080,NA,NA,0,NA,NA,NA,3,0,0,"DC.01.09","0","","DC.01.08","10/03/02","05/11/03","0","10/03/01","05/11/01","04/05/02","10/03/03",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,50,NA,NA,NA,NA,NA,NA,0,53,47,1986,2001,"107TH",3,212,221,50,50,2,1,"99TH",2,253,182,47,53,0,0,2001,"107TH",3,0,NA,65,15,50,"WILLIAMS",0
21,"Butler v. West","97-5348","DC","164 F.3d 634",1999,1,8,0,"employment","0",1,"Wald, Patricia M.",3,5,3,1,1928,0,1243,2,631,"New Seat",18260,21,6,1979,11,1999,1928,9999,92,3,1,51,5110,12,25,2,1,"Wald, Patricia M.",1,NA,0,0,1,NA,1,1,1243,NA,785,236,1,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,51,NA,NA,NA,NA,7,1979,NA,NA,"",31,11,10,5,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,625124,84348,2,0,0,"DC.11.01","0","","","04/01/04","08/09/03","DC.03.05","04/01/03","08/09/01","DC.03.03","04/02/05",1,NA,NA,NA,NA,NA,NA,NA,NA,"","8",NA,NA,NA,NA,NA,NA,1979,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,NA,51,NA,NA,NA,NA,NA,NA,0,58,41,1979,1999,"106TH",1,211,223,45,55,1,NA,"96TH",0,277,158,59,41,0,0,1999,"106TH",1,0,540776,71,20,51,"WALD",1
23,"Smith-Haynie v. District of Columbia","96-7149","DC","155 F.3d 575",1998,9,22,0,"employment","0",1,"Wald, Patricia M.",1,5,3,1,1928,0,1243,2,631,"New Seat",18260,21,6,1979,11,1999,1928,9999,92,3,1,51,5110,12,25,2,1,"Wald, Patricia M.",1,NA,0,0,1,NA,1,1,1243,NA,785,236,1,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,51,NA,NA,NA,NA,7,1979,NA,NA,"",31,11,10,5,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,625124,84348,2,0,0,"DC.11.01","0","","","04/01/04","08/09/03","DC.03.05","04/01/03","08/09/01","DC.03.03","04/02/05",1,NA,NA,NA,NA,NA,NA,NA,NA,"","8",NA,NA,NA,NA,NA,NA,1979,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,NA,51,NA,NA,NA,NA,NA,NA,0,58,41,1979,1999,"106TH",1,211,223,45,55,1,NA,"96TH",0,277,158,59,41,0,0,1999,"106TH",1,0,540776,71,20,51,"WALD",0
25,"Griffin v. Washington Convention Ctr.","97-7074","DC","142 F.3d 1308",1998,5,12,0,"employment","0",1,"Ginsburg, Douglas, H.",3,3,3,0,1946,1,1215,0,219,"Wright, James Skelly",3665,22,10,1986,99,9999,1946,9999,99,9,0,51,5110,12,25,1,1,"Ginsburg, Douglas, H.",0,3,0,0,2,0,NA,1,1215,5,1325,22,1,1,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,10,1986,NA,NA,"",9,1,113,1,9,1,30,8,47,1,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21460,NA,NA,0,NA,NA,NA,3,0,0,"DC.02.07","0","","DC.02.06","09/02/01","08/07/05","08/07/04","","08/07/03","08/07/02","09/02/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,40,NA,NA,NA,NA,NA,NA,0,53,47,1986,NA,"",NA,NA,NA,NA,NA,NA,NA,"99TH",2,253,182,47,53,0,0,9999,"",NA,0,NA,8053,8013,40,"GINSBURG",1
27,"Thomas v. NFL Players Ass'n","96-7242","DC","131 F.3d 198",1997,12,19,0,"employment","0",1,"Edwards, Harry T.",1,2,1,0,1940,0,1212,1,170,"Bazelon, David",2770,21,2,1980,99,9999,1940,9999,99,9,3,51,5110,12,25,1,2,"Edwards, Harry T.",1,3,0,1,2,NA,1,1,1212,8,3260,22,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,2,1980,NA,NA,"",31,6,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,530,NA,NA,0,NA,NA,NA,2,0,0,"DC.07.02","0","","DC.07.01","06/05/03","0","DC.05.03","06/05/02","05/19/01","DC.05.01","06/05/04",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1980,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,NA,40,NA,NA,NA,NA,NA,NA,0,58,41,1980,NA,"",NA,NA,NA,NA,NA,NA,NA,"96TH",0,277,158,59,41,0,0,9999,"",NA,0,NA,8059,8019,40,"EDWARDS",0
28,"Kolstad v. ADA","96-7030","DC","108 F.3d 1431",1997,3,21,0,"employment","0",1,"Wald, Patricia M.",3,5,3,1,1928,0,1243,2,631,"New Seat",18260,21,6,1979,11,1999,1928,9999,92,3,1,51,5110,12,25,2,1,"Wald, Patricia M.",1,NA,0,0,1,NA,1,1,1243,NA,785,236,1,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,51,NA,NA,NA,NA,7,1979,NA,NA,"",31,11,10,5,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,625124,84348,2,0,0,"DC.11.01","0","","","04/01/04","08/09/03","DC.03.05","04/01/03","08/09/01","DC.03.03","04/02/05",1,NA,NA,NA,NA,NA,NA,NA,NA,"","8",NA,NA,NA,NA,NA,NA,1979,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,NA,51,NA,NA,NA,NA,NA,NA,0,58,41,1979,1999,"106TH",1,211,223,45,55,1,NA,"96TH",0,277,158,59,41,0,0,1999,"106TH",1,0,540776,71,20,51,"WALD",1
29,"East v. Graphic Arts Indus. Joint Pension Trust","96-7061","DC","107 F.3d 911",1997,3,14,0,"pregnancy","0",1,"Edwards, Harry T.",2,2,1,0,1940,0,1212,1,170,"Bazelon, David",2770,21,2,1980,99,9999,1940,9999,99,9,3,51,5110,12,25,1,2,"Edwards, Harry T.",1,3,0,1,2,NA,1,1,1212,8,3260,22,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,2,1980,NA,NA,"",31,6,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,530,NA,NA,0,NA,NA,NA,2,0,0,"DC.07.02","0","","DC.07.01","06/05/03","0","DC.05.03","06/05/02","05/19/01","DC.05.01","06/05/04",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1980,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,NA,40,NA,NA,NA,NA,NA,NA,0,58,41,1980,NA,"",NA,NA,NA,NA,NA,NA,NA,"96TH",0,277,158,59,41,0,0,9999,"",NA,0,NA,8059,8019,40,"EDWARDS",1
31,"Hartman v. Duffey","95-5030","DC","88 F.3d 1232",1996,7,19,0,"employment","0",1,"Silberman, Laurence H.",3,3,2,0,1935,1,1236,1,545,"New Seat",13990,22,10,1985,11,2000,1935,9999,92,3,0,51,5110,12,25,1,1,"Silberman, Laurence Hirsch",0,NA,0,0,1,0,NA,1,1236,5,3899,102,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,3,1,67,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,0,0,0,0,0,0,0,1,50,NA,NA,NA,NA,10,1985,NA,NA,"",31,2,460,4,31,1,41,2,9,1,31,1,34,4,60,1,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,-98,-98,3,0,0,"DC.12.01","0","","","05/03/03","07/03/02","02/03/02","05/03/02","","","05/03/04",1,NA,NA,NA,NA,NA,NA,NA,NA,"","8",NA,NA,NA,NA,NA,NA,1985,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,50,NA,NA,NA,NA,NA,NA,0,53,47,1985,2000,"106TH",1,211,223,45,55,1,NA,"99TH",2,253,182,47,53,0,0,2000,"106TH",1,0,0,65,15,50,"SILBERMAN",1
32,"Terry v. Reno","95-5419","DC","101 F.3d 1412",1996,12,10,0,"abortion","0",1,"Williams, Stephen F.",3,5,2,0,1936,1,1246,3,659,"Wilkey, Malcolm R.",20460,22,6,1986,9,2001,1936,9999,93,3,0,51,5110,12,25,1,1,"Williams, Stephen F.",0,3,0,0,2,0,NA,1,1246,NA,3260,99,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,0,0,1,50,NA,NA,NA,NA,6,1986,NA,NA,"",30,17,5,3,31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20080,NA,NA,0,NA,NA,NA,3,0,0,"DC.01.09","0","","DC.01.08","10/03/02","05/11/03","0","10/03/01","05/11/01","04/05/02","10/03/03",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,50,NA,NA,NA,NA,NA,NA,0,53,47,1986,2001,"107TH",3,212,221,50,50,2,1,"99TH",2,253,182,47,53,0,0,2001,"107TH",3,0,NA,65,15,50,"WILLIAMS",1
33,"AT&T v. EEOC","00-5280","DC","270 F.3d 973",2001,11,16,0,"pregnancy","0",1,"Ginsburg, Douglas, H.",3,3,3,0,1946,1,1215,0,219,"Wright, James Skelly",3665,22,10,1986,99,9999,1946,9999,99,9,0,51,5110,12,25,1,1,"Ginsburg, Douglas, H.",0,3,0,0,2,0,NA,1,1215,5,1325,22,1,1,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,10,1986,NA,NA,"",9,1,113,1,9,1,30,8,47,1,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21460,NA,NA,0,NA,NA,NA,3,0,0,"DC.02.07","0","","DC.02.06","09/02/01","08/07/05","08/07/04","","08/07/03","08/07/02","09/02/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,NA,40,NA,NA,NA,NA,NA,NA,0,53,47,1986,NA,"",NA,NA,NA,NA,NA,NA,NA,"99TH",2,253,182,47,53,0,0,9999,"",NA,0,NA,8053,8013,40,"GINSBURG",1
34,"Foley v. Commonwealth Elec. Co.","02-1241","1","312 F.3d 517",2002,12,10,0,"employment","0",1,"Selya, Bruce M.",1,2,2,0,1934,1,114,0,532,"New Seat",13620,22,10,1986,99,9999,1934,9999,99,9,0,39,3960,1,22,1,1,"Selya, Bruce M.",0,3,1,0,2,0,NA,1,114,5,3960,39,1,1,39,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,52,NA,NA,NA,NA,10,1986,NA,NA,"",1,4,31,10,305,7,31,5,166,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,3,0,0,"01/06/01","0","","","03/05/02","07/01/05","0","03/05/01","07/01/03","03/06/03","03/05/03",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,1,52,NA,NA,NA,NA,NA,NA,1,53,47,1986,NA,"",NA,NA,NA,NA,NA,NA,NA,"99TH",2,253,182,47,53,0,0,9999,"",NA,0,NA,8065,8013,52,"SELYA",0
